2016-09-27,1,0.6196
2016-09-27,3,0.5536
2016-09-27,7,0.5325
2016-09-27,14,0.4985
2016-09-27,30,0.4565
2016-09-27,60,0.4124
2016-09-27,90,0.3774
2016-09-27,120,0.3473
2016-09-27,150,0.3183
2016-09-27,180,0.2893

2016-09-28,1,0.2733
2016-09-28,3,0.2260
2016-09-28,7,0.2050
2016-09-28,14,0.1919
2016-09-28,30,0.1695
2016-09-28,60,0.1445
2016-09-28,90,0.1222
2016-09-28,120,0.1051
2016-09-28,150,0.0972
2016-09-28,180,0.0880

2016-09-29,1,0.2181
2016-09-29,3,0.1874
2016-09-29,7,0.1652
2016-09-29,14,0.1499
2016-09-29,30,0.1261
2016-09-29,60,0.1124
2016-09-29,90,0.0903
2016-09-29,120,0.0750
2016-09-29,150,0.0698
2016-09-29,180,0.0613

2016-09-30,1,0.2267
2016-09-30,3,0.1924
2016-09-30,7,0.1733
2016-09-30,14,0.1581
2016-09-30,30,0.1410
2016-09-30,60,0.1276
2016-09-30,90,0.1067
2016-09-30,120,0.0933
2016-09-30,150,0.0876
2016-09-30,180,0.0705

2016-10-01,1,0.1640
2016-10-01,3,0.1317
2016-10-01,7,0.1156
2016-10-01,14,0.1022
2016-10-01,30,0.0941
2016-10-01,60,0.0806
2016-10-01,90,0.0699
2016-10-01,120,0.0538
2016-10-01,150,0.0484
2016-10-01,180,0.0403

2016-10-02,1,0.1320
2016-10-02,3,0.1067
2016-10-02,7,0.1011
2016-10-02,14,0.0955
2016-10-02,30,0.0787
2016-10-02,60,0.0702
2016-10-02,90,0.0562
2016-10-02,120,0.0534
2016-10-02,150,0.0449
2016-10-02,180,0.0393

2016-10-03,1,0.2286
2016-10-03,3,0.1928
2016-10-03,7,0.1730
2016-10-03,14,0.1571
2016-10-03,30,0.1372
2016-10-03,60,0.1193
2016-10-03,90,0.0994
2016-10-03,120,0.0755
2016-10-03,150,0.0557
2016-10-03,180,0.0497

2016-10-04,1,0.1898
2016-10-04,3,0.1385
2016-10-04,7,0.1290
2016-10-04,14,0.1120
2016-10-04,30,0.0968
2016-10-04,60,0.0702
2016-10-04,90,0.0550
2016-10-04,120,0.0474
2016-10-04,150,0.0342
2016-10-04,180,0.0285

2016-10-05,1,0.2131
2016-10-05,3,0.1664
2016-10-05,7,0.1477
2016-10-05,14,0.1271
2016-10-05,30,0.1047
2016-10-05,60,0.0729
2016-10-05,90,0.0579
2016-10-05,120,0.0523
2016-10-05,150,0.0467
2016-10-05,180,0.0393

2016-10-06,1,0.1667
2016-10-06,3,0.1298
2016-10-06,7,0.1163
2016-10-06,14,0.1047
2016-10-06,30,0.0814
2016-10-06,60,0.0640
2016-10-06,90,0.0523
2016-10-06,120,0.0465
2016-10-06,150,0.0349
2016-10-06,180,0.0329

2016-10-07,1,0.1902
2016-10-07,3,0.1649
2016-10-07,7,0.1341
2016-10-07,14,0.1214
2016-10-07,30,0.1033
2016-10-07,60,0.0906
2016-10-07,90,0.0743
2016-10-07,120,0.0580
2016-10-07,150,0.0471
2016-10-07,180,0.0362

2016-10-08,1,0.1541
2016-10-08,3,0.1164
2016-10-08,7,0.1164
2016-10-08,14,0.1038
2016-10-08,30,0.0912
2016-10-08,60,0.0818
2016-10-08,90,0.0597
2016-10-08,120,0.0566
2016-10-08,150,0.0503
2016-10-08,180,0.0409

2016-10-09,1,0.1798
2016-10-09,3,0.1396
2016-10-09,7,0.1236
2016-10-09,14,0.1075
2016-10-09,30,0.0931
2016-10-09,60,0.0770
2016-10-09,90,0.0610
2016-10-09,120,0.0482
2016-10-09,150,0.0401
2016-10-09,180,0.0353

2016-10-10,1,0.2011
2016-10-10,3,0.1518
2016-10-10,7,0.1354
2016-10-10,14,0.1204
2016-10-10,30,0.0985
2016-10-10,60,0.0780
2016-10-10,90,0.0657
2016-10-10,120,0.0492
2016-10-10,150,0.0410
2016-10-10,180,0.0356

2016-10-11,1,0.1995
2016-10-11,3,0.1483
2016-10-11,7,0.1336
2016-10-11,14,0.1162
2016-10-11,30,0.0980
2016-10-11,60,0.0737
2016-10-11,90,0.0650
2016-10-11,120,0.0425
2016-10-11,150,0.0356
2016-10-11,180,0.0286

2016-10-12,1,0.1965
2016-10-12,3,0.1532
2016-10-12,7,0.1320
2016-10-12,14,0.1166
2016-10-12,30,0.1002
2016-10-12,60,0.0742
2016-10-12,90,0.0645
2016-10-12,120,0.0530
2016-10-12,150,0.0462
2016-10-12,180,0.0395

2016-10-13,1,0.2018
2016-10-13,3,0.1533
2016-10-13,7,0.1376
2016-10-13,14,0.1271
2016-10-13,30,0.1075
2016-10-13,60,0.0891
2016-10-13,90,0.0773
2016-10-13,120,0.0616
2016-10-13,150,0.0498
2016-10-13,180,0.0406

2016-10-14,1,0.1523
2016-10-14,3,0.1121
2016-10-14,7,0.0891
2016-10-14,14,0.0776
2016-10-14,30,0.0690
2016-10-14,60,0.0431
2016-10-14,90,0.0316
2016-10-14,120,0.0259
2016-10-14,150,0.0216
2016-10-14,180,0.0187

2016-10-15,1,0.1779
2016-10-15,3,0.1180
2016-10-15,7,0.1006
2016-10-15,14,0.0890
2016-10-15,30,0.0735
2016-10-15,60,0.0580
2016-10-15,90,0.0464
2016-10-15,120,0.0406
2016-10-15,150,0.0309
2016-10-15,180,0.0271

2016-10-16,1,0.1435
2016-10-16,3,0.1130
2016-10-16,7,0.0848
2016-10-16,14,0.0717
2016-10-16,30,0.0630
2016-10-16,60,0.0435
2016-10-16,90,0.0326
2016-10-16,120,0.0239
2016-10-16,150,0.0217
2016-10-16,180,0.0152

2016-10-17,1,0.1670
2016-10-17,3,0.1336
2016-10-17,7,0.1158
2016-10-17,14,0.1002
2016-10-17,30,0.0869
2016-10-17,60,0.0579
2016-10-17,90,0.0490
2016-10-17,120,0.0423
2016-10-17,150,0.0356
2016-10-17,180,0.0334

2016-10-18,1,0.1343
2016-10-18,3,0.0843
2016-10-18,7,0.0714
2016-10-18,14,0.0614
2016-10-18,30,0.0471
2016-10-18,60,0.0371
2016-10-18,90,0.0343
2016-10-18,120,0.0257
2016-10-18,150,0.0214
2016-10-18,180,0.0157

2016-10-19,1,0.1492
2016-10-19,3,0.1092
2016-10-19,7,0.0882
2016-10-19,14,0.0798
2016-10-19,30,0.0714
2016-10-19,60,0.0609
2016-10-19,90,0.0504
2016-10-19,120,0.0441
2016-10-19,150,0.0336
2016-10-19,180,0.0210

2016-10-20,1,0.1447
2016-10-20,3,0.1168
2016-10-20,7,0.1015
2016-10-20,14,0.0939
2016-10-20,30,0.0787
2016-10-20,60,0.0584
2016-10-20,90,0.0482
2016-10-20,120,0.0355
2016-10-20,150,0.0355
2016-10-20,180,0.0330

2016-10-21,1,0.1401
2016-10-21,3,0.1116
2016-10-21,7,0.0855
2016-10-21,14,0.0831
2016-10-21,30,0.0665
2016-10-21,60,0.0451
2016-10-21,90,0.0404
2016-10-21,120,0.0309
2016-10-21,150,0.0261
2016-10-21,180,0.0238

2016-10-22,1,0.1257
2016-10-22,3,0.0936
2016-10-22,7,0.0802
2016-10-22,14,0.0722
2016-10-22,30,0.0561
2016-10-22,60,0.0428
2016-10-22,90,0.0348
2016-10-22,120,0.0321
2016-10-22,150,0.0267
2016-10-22,180,0.0267

2016-10-23,1,0.0994
2016-10-23,3,0.0590
2016-10-23,7,0.0466
2016-10-23,14,0.0435
2016-10-23,30,0.0404
2016-10-23,60,0.0280
2016-10-23,90,0.0217
2016-10-23,120,0.0186
2016-10-23,150,0.0124
2016-10-23,180,0.0124

2016-10-24,1,0.1443
2016-10-24,3,0.1126
2016-10-24,7,0.1008
2016-10-24,14,0.0850
2016-10-24,30,0.0711
2016-10-24,60,0.0553
2016-10-24,90,0.0474
2016-10-24,120,0.0415
2016-10-24,150,0.0415
2016-10-24,180,0.0356

2016-10-25,1,0.1490
2016-10-25,3,0.0898
2016-10-25,7,0.0790
2016-10-25,14,0.0664
2016-10-25,30,0.0592
2016-10-25,60,0.0395
2016-10-25,90,0.0359
2016-10-25,120,0.0233
2016-10-25,150,0.0215
2016-10-25,180,0.0197

2016-10-26,1,0.1495
2016-10-26,3,0.0951
2016-10-26,7,0.0757
2016-10-26,14,0.0660
2016-10-26,30,0.0563
2016-10-26,60,0.0447
2016-10-26,90,0.0350
2016-10-26,120,0.0291
2016-10-26,150,0.0272
2016-10-26,180,0.0194

2016-10-27,1,0.1774
2016-10-27,3,0.1375
2016-10-27,7,0.1064
2016-10-27,14,0.0887
2016-10-27,30,0.0687
2016-10-27,60,0.0576
2016-10-27,90,0.0532
2016-10-27,120,0.0488
2016-10-27,150,0.0355
2016-10-27,180,0.0222

2016-10-28,1,0.1479
2016-10-28,3,0.1167
2016-10-28,7,0.0896
2016-10-28,14,0.0729
2016-10-28,30,0.0563
2016-10-28,60,0.0437
2016-10-28,90,0.0312
2016-10-28,120,0.0250
2016-10-28,150,0.0208
2016-10-28,180,0.0125

2016-10-29,1,0.1890
2016-10-29,3,0.1339
2016-10-29,7,0.1102
2016-10-29,14,0.0827
2016-10-29,30,0.0709
2016-10-29,60,0.0591
2016-10-29,90,0.0472
2016-10-29,120,0.0394
2016-10-29,150,0.0315
2016-10-29,180,0.0236

2016-10-30,1,0.1699
2016-10-30,3,0.1122
2016-10-30,7,0.0994
2016-10-30,14,0.0833
2016-10-30,30,0.0641
2016-10-30,60,0.0545
2016-10-30,90,0.0417
2016-10-30,120,0.0321
2016-10-30,150,0.0256
2016-10-30,180,0.0224

2016-10-31,1,0.1644
2016-10-31,3,0.1296
2016-10-31,7,0.1134
2016-10-31,14,0.1065
2016-10-31,30,0.0903
2016-10-31,60,0.0694
2016-10-31,90,0.0602
2016-10-31,120,0.0579
2016-10-31,150,0.0532
2016-10-31,180,0.0440

2016-11-01,1,0.1529
2016-11-01,3,0.1044
2016-11-01,7,0.0971
2016-11-01,14,0.0825
2016-11-01,30,0.0631
2016-11-01,60,0.0510
2016-11-01,90,0.0461
2016-11-01,120,0.0413
2016-11-01,150,0.0316
2016-11-01,180,0.0291

2016-11-02,1,0.1417
2016-11-02,3,0.1063
2016-11-02,7,0.0945
2016-11-02,14,0.0886
2016-11-02,30,0.0650
2016-11-02,60,0.0551
2016-11-02,90,0.0492
2016-11-02,120,0.0453
2016-11-02,150,0.0256
2016-11-02,180,0.0197

2016-11-03,1,0.1487
2016-11-03,3,0.1171
2016-11-03,7,0.0985
2016-11-03,14,0.0818
2016-11-03,30,0.0613
2016-11-03,60,0.0446
2016-11-03,90,0.0335
2016-11-03,120,0.0316
2016-11-03,150,0.0242
2016-11-03,180,0.0186

2016-11-04,1,0.1652
2016-11-04,3,0.1403
2016-11-04,7,0.1208
2016-11-04,14,0.1066
2016-11-04,30,0.0888
2016-11-04,60,0.0586
2016-11-04,90,0.0480
2016-11-04,120,0.0373
2016-11-04,150,0.0266
2016-11-04,180,0.0213

2016-11-05,1,0.1353
2016-11-05,3,0.0843
2016-11-05,7,0.0665
2016-11-05,14,0.0599
2016-11-05,30,0.0510
2016-11-05,60,0.0377
2016-11-05,90,0.0266
2016-11-05,120,0.0222
2016-11-05,150,0.0155
2016-11-05,180,0.0111

2016-11-06,1,0.2130
2016-11-06,3,0.1587
2016-11-06,7,0.1413
2016-11-06,14,0.1239
2016-11-06,30,0.1087
2016-11-06,60,0.0957
2016-11-06,90,0.0739
2016-11-06,120,0.0522
2016-11-06,150,0.0457
2016-11-06,180,0.0304

2016-11-07,1,0.1627
2016-11-07,3,0.1220
2016-11-07,7,0.1054
2016-11-07,14,0.0943
2016-11-07,30,0.0758
2016-11-07,60,0.0573
2016-11-07,90,0.0407
2016-11-07,120,0.0351
2016-11-07,150,0.0333
2016-11-07,180,0.0277

2016-11-08,1,0.1521
2016-11-08,3,0.1179
2016-11-08,7,0.1008
2016-11-08,14,0.0932
2016-11-08,30,0.0722
2016-11-08,60,0.0551
2016-11-08,90,0.0399
2016-11-08,120,0.0304
2016-11-08,150,0.0171
2016-11-08,180,0.0152

2016-11-09,1,0.1462
2016-11-09,3,0.1149
2016-11-09,7,0.0992
2016-11-09,14,0.0862
2016-11-09,30,0.0627
2016-11-09,60,0.0470
2016-11-09,90,0.0392
2016-11-09,120,0.0366
2016-11-09,150,0.0261
2016-11-09,180,0.0261

2016-11-10,1,0.1191
2016-11-10,3,0.0944
2016-11-10,7,0.0854
2016-11-10,14,0.0742
2016-11-10,30,0.0629
2016-11-10,60,0.0539
2016-11-10,90,0.0382
2016-11-10,120,0.0247
2016-11-10,150,0.0157
2016-11-10,180,0.0090

2016-11-11,1,0.1671
2016-11-11,3,0.1404
2016-11-11,7,0.1186
2016-11-11,14,0.0969
2016-11-11,30,0.0702
2016-11-11,60,0.0581
2016-11-11,90,0.0363
2016-11-11,120,0.0291
2016-11-11,150,0.0266
2016-11-11,180,0.0218

2016-11-12,1,0.1422
2016-11-12,3,0.0980
2016-11-12,7,0.0784
2016-11-12,14,0.0711
2016-11-12,30,0.0564
2016-11-12,60,0.0319
2016-11-12,90,0.0221
2016-11-12,120,0.0196
2016-11-12,150,0.0196
2016-11-12,180,0.0123

2016-11-13,1,0.1996
2016-11-13,3,0.1325
2016-11-13,7,0.1007
2016-11-13,14,0.0689
2016-11-13,30,0.0530
2016-11-13,60,0.0371
2016-11-13,90,0.0283
2016-11-13,120,0.0230
2016-11-13,150,0.0159
2016-11-13,180,0.0106

2016-11-14,1,0.1811
2016-11-14,3,0.1130
2016-11-14,7,0.1013
2016-11-14,14,0.0797
2016-11-14,30,0.0615
2016-11-14,60,0.0498
2016-11-14,90,0.0349
2016-11-14,120,0.0299
2016-11-14,150,0.0199
2016-11-14,180,0.0166

2016-11-15,1,0.1798
2016-11-15,3,0.1471
2016-11-15,7,0.1233
2016-11-15,14,0.0966
2016-11-15,30,0.0698
2016-11-15,60,0.0490
2016-11-15,90,0.0401
2016-11-15,120,0.0327
2016-11-15,150,0.0253
2016-11-15,180,0.0178

2016-11-16,1,0.1690
2016-11-16,3,0.1099
2016-11-16,7,0.0901
2016-11-16,14,0.0775
2016-11-16,30,0.0592
2016-11-16,60,0.0380
2016-11-16,90,0.0324
2016-11-16,120,0.0254
2016-11-16,150,0.0211
2016-11-16,180,0.0169

2016-11-17,1,0.1629
2016-11-17,3,0.1081
2016-11-17,7,0.0839
2016-11-17,14,0.0613
2016-11-17,30,0.0484
2016-11-17,60,0.0355
2016-11-17,90,0.0274
2016-11-17,120,0.0210
2016-11-17,150,0.0177
2016-11-17,180,0.0145

2016-11-18,1,0.1567
2016-11-18,3,0.1126
2016-11-18,7,0.0695
2016-11-18,14,0.0578
2016-11-18,30,0.0411
2016-11-18,60,0.0255
2016-11-18,90,0.0206
2016-11-18,120,0.0147
2016-11-18,150,0.0098
2016-11-18,180,0.0049

2016-11-19,1,0.1415
2016-11-19,3,0.0994
2016-11-19,7,0.0631
2016-11-19,14,0.0440
2016-11-19,30,0.0287
2016-11-19,60,0.0191
2016-11-19,90,0.0134
2016-11-19,120,0.0115
2016-11-19,150,0.0096
2016-11-19,180,0.0096

2016-11-20,1,0.1444
2016-11-20,3,0.0945
2016-11-20,7,0.0749
2016-11-20,14,0.0588
2016-11-20,30,0.0481
2016-11-20,60,0.0321
2016-11-20,90,0.0250
2016-11-20,120,0.0178
2016-11-20,150,0.0143
2016-11-20,180,0.0125

2016-11-21,1,0.1520
2016-11-21,3,0.1009
2016-11-21,7,0.0839
2016-11-21,14,0.0754
2016-11-21,30,0.0609
2016-11-21,60,0.0360
2016-11-21,90,0.0288
2016-11-21,120,0.0229
2016-11-21,150,0.0197
2016-11-21,180,0.0170

2016-11-22,1,0.1964
2016-11-22,3,0.1143
2016-11-22,7,0.0921
2016-11-22,14,0.0776
2016-11-22,30,0.0585
2016-11-22,60,0.0390
2016-11-22,90,0.0336
2016-11-22,120,0.0267
2016-11-22,150,0.0222
2016-11-22,180,0.0187

2016-11-23,1,0.1105
2016-11-23,3,0.0746
2016-11-23,7,0.0608
2016-11-23,14,0.0490
2016-11-23,30,0.0358
2016-11-23,60,0.0253
2016-11-23,90,0.0207
2016-11-23,120,0.0164
2016-11-23,150,0.0115
2016-11-23,180,0.0092

2016-11-24,1,0.1169
2016-11-24,3,0.0818
2016-11-24,7,0.0638
2016-11-24,14,0.0522
2016-11-24,30,0.0441
2016-11-24,60,0.0360
2016-11-24,90,0.0243
2016-11-24,120,0.0180
2016-11-24,150,0.0126
2016-11-24,180,0.0108

2016-11-25,1,0.1597
2016-11-25,3,0.1134
2016-11-25,7,0.0969
2016-11-25,14,0.0749
2016-11-25,30,0.0562
2016-11-25,60,0.0463
2016-11-25,90,0.0352
2016-11-25,120,0.0297
2016-11-25,150,0.0242
2016-11-25,180,0.0187

2016-11-26,1,0.1504
2016-11-26,3,0.0974
2016-11-26,7,0.0838
2016-11-26,14,0.0735
2016-11-26,30,0.0581
2016-11-26,60,0.0479
2016-11-26,90,0.0256
2016-11-26,120,0.0205
2016-11-26,150,0.0171
2016-11-26,180,0.0137

2016-11-27,1,0.1240
2016-11-27,3,0.0767
2016-11-27,7,0.0620
2016-11-27,14,0.0506
2016-11-27,30,0.0457
2016-11-27,60,0.0343
2016-11-27,90,0.0294
2016-11-27,120,0.0196
2016-11-27,150,0.0147
2016-11-27,180,0.0114

2016-11-28,1,0.1624
2016-11-28,3,0.1086
2016-11-28,7,0.0935
2016-11-28,14,0.0774
2016-11-28,30,0.0624
2016-11-28,60,0.0505
2016-11-28,90,0.0409
2016-11-28,120,0.0312
2016-11-28,150,0.0269
2016-11-28,180,0.0215

2016-11-29,1,0.1600
2016-11-29,3,0.1023
2016-11-29,7,0.0903
2016-11-29,14,0.0751
2016-11-29,30,0.0620
2016-11-29,60,0.0403
2016-11-29,90,0.0359
2016-11-29,120,0.0283
2016-11-29,150,0.0261
2016-11-29,180,0.0229

2016-11-30,1,0.1652
2016-11-30,3,0.1207
2016-11-30,7,0.0979
2016-11-30,14,0.0781
2016-11-30,30,0.0584
2016-11-30,60,0.0425
2016-11-30,90,0.0297
2016-11-30,120,0.0247
2016-11-30,150,0.0198
2016-11-30,180,0.0168

2016-12-01,1,0.1540
2016-12-01,3,0.1117
2016-12-01,7,0.0899
2016-12-01,14,0.0809
2016-12-01,30,0.0706
2016-12-01,60,0.0539
2016-12-01,90,0.0475
2016-12-01,120,0.0359
2016-12-01,150,0.0282
2016-12-01,180,0.0231

2016-12-02,1,0.1300
2016-12-02,3,0.0916
2016-12-02,7,0.0739
2016-12-02,14,0.0591
2016-12-02,30,0.0414
2016-12-02,60,0.0325
2016-12-02,90,0.0281
2016-12-02,120,0.0192
2016-12-02,150,0.0148
2016-12-02,180,0.0118

2016-12-03,1,0.1344
2016-12-03,3,0.0994
2016-12-03,7,0.0810
2016-12-03,14,0.0589
2016-12-03,30,0.0497
2016-12-03,60,0.0424
2016-12-03,90,0.0368
2016-12-03,120,0.0313
2016-12-03,150,0.0239
2016-12-03,180,0.0129

2016-12-04,1,0.1337
2016-12-04,3,0.0868
2016-12-04,7,0.0747
2016-12-04,14,0.0625
2016-12-04,30,0.0486
2016-12-04,60,0.0382
2016-12-04,90,0.0365
2016-12-04,120,0.0260
2016-12-04,150,0.0208
2016-12-04,180,0.0087

2016-12-05,1,0.1451
2016-12-05,3,0.0972
2016-12-05,7,0.0764
2016-12-05,14,0.0596
2016-12-05,30,0.0531
2016-12-05,60,0.0350
2016-12-05,90,0.0233
2016-12-05,120,0.0181
2016-12-05,150,0.0168
2016-12-05,180,0.0130

2016-12-06,1,0.1335
2016-12-06,3,0.0899
2016-12-06,7,0.0735
2016-12-06,14,0.0590
2016-12-06,30,0.0464
2016-12-06,60,0.0348
2016-12-06,90,0.0271
2016-12-06,120,0.0213
2016-12-06,150,0.0174
2016-12-06,180,0.0135

2016-12-07,1,0.1425
2016-12-07,3,0.1043
2016-12-07,7,0.0869
2016-12-07,14,0.0742
2016-12-07,30,0.0649
2016-12-07,60,0.0475
2016-12-07,90,0.0324
2016-12-07,120,0.0278
2016-12-07,150,0.0220
2016-12-07,180,0.0174

2016-12-08,1,0.1443
2016-12-08,3,0.0993
2016-12-08,7,0.0774
2016-12-08,14,0.0612
2016-12-08,30,0.0508
2016-12-08,60,0.0289
2016-12-08,90,0.0231
2016-12-08,120,0.0196
2016-12-08,150,0.0150
2016-12-08,180,0.0139

2016-12-09,1,0.1297
2016-12-09,3,0.1014
2016-12-09,7,0.0757
2016-12-09,14,0.0662
2016-12-09,30,0.0527
2016-12-09,60,0.0419
2016-12-09,90,0.0311
2016-12-09,120,0.0243
2016-12-09,150,0.0216
2016-12-09,180,0.0162

2016-12-10,1,0.1200
2016-12-10,3,0.0727
2016-12-10,7,0.0564
2016-12-10,14,0.0455
2016-12-10,30,0.0418
2016-12-10,60,0.0291
2016-12-10,90,0.0236
2016-12-10,120,0.0182
2016-12-10,150,0.0109
2016-12-10,180,0.0073

2016-12-11,1,0.1140
2016-12-11,3,0.0860
2016-12-11,7,0.0702
2016-12-11,14,0.0596
2016-12-11,30,0.0456
2016-12-11,60,0.0386
2016-12-11,90,0.0316
